AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Blank Touch Latency,AVG_Correct Centre touch latency,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - Blank Touches,AVG_End Summary - Centre ITI Touches,AVG_End Summary - Condition,AVG_End Summary - Corrects,AVG_End Summary - Left ITI Touches,AVG_End Summary - Omissions - Omission,AVG_End Summary - Right ITI Touches,AVG_Omission to Tray Latency,AVG_Reward IR Breaks - Reward Beam Cnt,AVG_Screen IR Breaks - Screen IR Cnt,AVG_Tray entered - Cnt,AVG_Trial Analysis - Condition,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Omissions - Omission,AVG_Trial Analysis - Time
H906Gm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-04-23 2:14:58 PM,5.5545,142.397,17.657,5.3035,3,,701.721,2,,1,,27.576,2529,,19,355.0569333333333,1,1,355.0569333333333
H906Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-06 3:08:11 PM,5.3344000000000005,82.53999999999999,7.577,7.538,8,,744.008,2,3,1,,117.629,15,141,9,384.4848333333332,1,1,384.4848333333332
H917Gm3,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-03 3:45:47 PM,4.4775,126.257,40.47833333333333,3.9745,8,2,695.079,4,3,1,4,22.507,22,,15,358.0873333333333,1,1,358.0873333333333
H906Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-03 3:24:34 PM,4.093375,158.88175,93.76400000000001,6.17575,11,,725.639,4,7,1,1,10.368,25,199,19,375.77113333333335,1,1,375.77113333333335
H917Gm3,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-04 3:34:52 PM,4.192166666666666,,,,14,,659.947,,4,1,2,36.417,45,118,27,356.2059666666666,,1,356.2059666666666
H914Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-11 3:31:26 PM,3.299999999999999,25.634200000000007,8.7857,4.6918,57,,567.144,15,18,,3,,114,210,49,289.96306666666663,1,,289.96306666666663
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-06-21 4:00:18 PM,5.77309090909091,89.876,47.656000000000006,5.8706000000000005,26,,702.941,5,3,1,5,22.113,52,160,15,358.25913333333335,1,1,358.25913333333335
H914Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-12 2:31:39 PM,4.214444444444444,49.6212,16.9526,5.3022,14,,658.599,5,1,1,4,4.845,65,127,32,335.0960666666666,1,1,335.0960666666666
H914Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-11 1:45:48 PM,4.345545454545454,111.36099999999999,94.15499999999999,6.6884999999999994,20,,735.504,4,1,1,11,202.917,30,153,9,377.8741666666667,1,1,377.87416666666667
H911Gm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-21 2:25:45 PM,2.535555555555556,118.11859999999999,65.43,6.471799999999999,36,,720.681,5,4,1,25,78.868,21,106,5,375.0912333333334,1,1,375.0912333333334
H913Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-19 4:06:29 PM,4.2007272727272715,34.568,23.07166666666667,3.1688,20,,662.08,5,4,1,11,33.383,140,159,21,342.4535333333333,1,1,342.45353333333327
H913Gm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-06 3:19:18 PM,3.773,72.35742857142857,13.527142857142858,4.383285714285714,37,,648.089,7,10,1,10,8.28,33,145,40,344.81943333333334,1,1,344.8194333333333
H917Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-03 4:26:13 PM,3.4065,26.982909090909093,26.31825,3.088818181818182,27,,628.935,11,10,1,2,14.346,84,141,23,320.17716666666666,1,1,320.17716666666666
H904Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-07-27 3:02:41 PM,4.363333333333333,115.33999999999999,86.501,5.176666666666667,7,1,611.041,3,2,1,,21.551,35,127,117,296.7658333333333,1,1,296.76583333333326
H903Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-06-02 3:30:20 PM,4.023125,63.52585714285714,29.873749999999998,5.811428571428571,24,,676.479,7,10,,2,,58,184,18,334.4048333333333,1,,334.4048333333333
H903Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-05-31 1:18:22 PM,3.735555555555556,6.842,6.112550000000001,3.02992,11,,451.518,25,8,,6,,54,115,32,217.72753333333333,1,,217.72753333333335
H903Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-12 2:27:38 PM,3.7432000000000003,79.2045,15.025400000000001,6.414833333333333,15,1,661.032,6,5,1,7,19.055,60,168,50,332.42103333333336,1,1,332.42103333333336
H903Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-05-10 5:14:41 PM,5.2175,34.08983333333333,12.689400000000001,4.6578333333333335,9,,613.599,12,8,,4,,78,192,46,323.0135333333334,1,,323.0135333333333
H912Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-07 4:40:42 PM,4.848,258.2785,15.291,2.1245,4,1,699.804,2,,1,,54.869,,,30,355.47963333333337,1,1,355.47963333333337
H912Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-05 2:43:24 PM,6.367,34.256750000000004,39.087,4.8423750000000005,4,,678.712,8,2,1,,6.049,91,,26,349.4058333333333,1,1,349.4058333333333
H917Gm3,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-05 2:54:43 PM,2.5574999999999997,132.07524999999998,68.64150000000001,3.91075,2,,693.419,4,1,1,3,9.727,48,257,35,367.8191666666667,1,1,367.8191666666666
H906Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-04 3:14:18 PM,5.558400000000001,227.3116666666667,101.052,5.545333333333333,6,,732.051,3,2,1,,59.19,18,123,6,386.8842999999999,1,1,386.8842999999999
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-06-19 2:19:39 PM,4.772285714285714,75.319,31.545,5.36,21,1,654.232,1,8,1,2,29.958,22,92,23,333.54583333333335,1,1,333.54583333333335
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-06-17 1:26:52 PM,3.6388000000000007,73.07571428571428,38.18983333333333,6.368857142857142,14,,664.106,7,7,1,4,0.32,51,182,23,336.9246,1,1,336.9246
H914Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-14 3:09:45 PM,4.21275,139.9863333333333,75.431,2.126333333333333,17,,685.744,3,7,1,1,80.966,55,135,8,350.4524,1,1,350.45240000000007
H914Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-13 2:44:14 PM,3.6231111111111116,,,,17,,729.508,,6,1,4,4.854,26,117,29,375.7614999999999,,1,375.76149999999996
H913Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-18 3:55:05 PM,5.140307692307692,183.12666666666667,11.515666666666666,6.6933333333333325,36,,917.76,3,10,1,4,0.816,134,238,41,317.35431034482764,1,1,317.35431034482764
H913Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-17 1:48:18 PM,4.132125,9.799714285714286,14.074999999999998,5.308714285714286,22,,624.036,6,2,,2,,119,152,28,311.4915666666667,1,,311.4915666666667
H913Gm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-09 4:26:25 PM,4.5271333333333335,241.325,31.425,6.699,36,,703.185,1,12,1,,25.46,34,121,29,362.23073333333343,1,1,362.23073333333343
H913Gm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-07 12:28:51 PM,4.544066666666667,44.816,10.668000000000001,5.1749090909090905,47,,677.986,11,17,1,16,42.554,21,148,14,358.1230000000001,1,1,358.1230000000001
H904Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-07-25 3:12:28 PM,4.725857142857143,108.9546,45.855500000000006,7.738600000000001,19,,716.255,5,2,1,2,2.251,50,220,38,368.6044000000001,1,1,368.6044000000001
H904Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-07-23 1:59:53 PM,5.7435,81.48114285714287,20.324999999999996,6.039000000000001,18,1,693.706,7,,1,1,7.374,59,228,23,359.6009333333333,1,1,359.60093333333333
H904Bm5,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-06-11 2:41:23 PM,4.46,96.78000000000002,28.77333333333333,6.091333333333334,16,1,695.431,3,,1,4,12.116,456,126,59,360.3987,1,1,360.3987
H904Bm5,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-06-06 4:17:25 PM,6.754999999999999,26.983333333333334,7.1554,4.214166666666667,14,,571.283,12,6,1,1,4.447,151,161,51,275.2045,1,1,275.2045
H903Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-06-04 3:30:40 PM,4.5951249999999995,74.87480000000001,11.259599999999999,5.879600000000001,20,,702.921,5,21,1,2,13.488,66,198,23,355.81126666666665,1,1,355.81126666666665
H912Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-04 2:44:49 PM,4.67625,114.38520000000001,32.7945,2.4742,6,,676.962,5,,1,,5.64,103,,28,336.54999999999995,1,1,336.54999999999995
H912Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-05-02 2:24:36 PM,5.414999999999999,86.98983333333335,14.197,3.217,6,,595.815,6,5,,2,,91,183,49,300.3335333333334,1,,300.3335333333334
H910Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-06 3:08:48 PM,4.491583333333334,280.0895,18.0565,5.089,32,,638.387,2,2,1,6,35.384,51,132,60,333.5770666666667,1,1,333.5770666666667
H910Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-03 3:25:04 PM,3.998,23.83257142857143,8.583363636363638,4.341142857142858,14,1,544.971,14,4,1,1,8.671,71,,61,283.9993666666667,1,1,283.9993666666667
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-06-22 2:42:44 PM,3.326555555555556,613.758,93.451,8.722,23,,733.865,1,4,1,5,2.011,20,155,7,377.40653333333336,1,1,377.40653333333336
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-06-20 3:19:50 PM,3.7079090909090904,72.47,39.566,6.7017500000000005,29,,699.423,8,2,1,9,8.961,41,170,19,363.16953333333333,1,1,363.16953333333333
H912Bm7,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-12 2:31:02 PM,4.993,95.431,32.3375,3.9805,1,,644.493,4,2,1,2,38.967,33,88,42,320.0975,1,1,320.0975
H912Bm7,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-11 1:45:02 PM,1.3419999999999999,72.2515,59.77499999999999,4.9718333333333335,4,,703.612,6,,1,2,0.236,21,103,17,353.3817666666666,1,1,353.3817666666666
H913Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-21 2:26:31 PM,4.246,25.220733333333335,19.694181818181818,4.886933333333334,47,,609.752,15,12,,,,57,157,26,304.81353333333334,1,,304.81353333333334
H911Gm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-20 2:59:01 PM,2.6609000000000003,61.78122222222222,39.716499999999996,5.950444444444445,24,,688.283,9,2,1,7,107.209,33,145,6,363.8728666666666,1,1,363.8728666666666
H917Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-06 3:23:15 PM,3.3905000000000003,87.19,34.44625,6.888333333333333,26,,701.882,6,11,1,6,151.795,37,109,32,370.39893333333333,1,1,370.3989333333332
H917Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-04 3:59:30 PM,6.294545454545454,24.6045,16.0295,3.97825,18,,687.393,8,2,1,1,67.464,63,148,19,346.1262666666666,1,1,346.1262666666666
H904Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-07-26 2:57:54 PM,3.4577142857142853,83.77275,12.59366666666667,6.1267499999999995,14,,667.707,4,,1,3,29.272,47,192,64,330.8359666666667,1,1,330.8359666666667
H903Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-06-01 3:26:37 PM,3.764,21.5632,6.8264,4.206533333333334,9,,573.084,15,12,,2,,58,149,33,270.88586666666663,1,,270.88586666666663
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-05-28 2:35:26 PM,5.1202499999999995,70.70842857142858,13.587571428571428,6.481428571428571,7,,625.607,7,6,1,5,6.822,321,103,90,316.7736333333333,1,1,316.7736333333333
H903Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-11 1:41:29 PM,4.165142857142857,56.60422222222222,24.521,4.534777777777778,11,,692.645,8,2,1,5,10.618,37,165,21,359.08593333333334,1,1,359.0859333333334
H903Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-05-09 4:32:22 PM,5.408,15.09745,4.718266666666667,3.7396000000000003,4,,518.365,20,7,,3,,52,153,34,255.07980000000003,1,,255.07980000000003
H912Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-05-06 2:57:50 PM,5.872249999999999,117.34025,47.22775,4.21125,8,1,709.412,4,7,1,,5.036,66,,16,365.9506666666666,1,1,365.9506666666666
H906Gm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-04-21 1:31:25 PM,7.633,44.160999999999994,13.616428571428571,4.192727272727273,9,,630.848,11,1,1,4,8.138,1258,,27,326.7095666666666,1,1,326.7095666666666
H917Gm3,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-03-06 3:30:45 PM,7.8212,140.49099999999999,88.1345,5.104666666666667,7,,665.207,3,2,1,4,35.412,58,137,30,320.3801,1,1,320.3801
