AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,Intervention,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-27 2:06:03 PM,2000,First touchscreen task performed with the mice,12,8,3,14,2.284742857142857,92.1,3402.582,24,50,96.12444444444445,1,1.2975142857142858,1,3.2736666666666667,1,45.21400740000001,1.5555555555555556,2.284742857142857,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-28 2:01:38 PM,2000,First touchscreen task performed with the mice,12,11,,5,2.4915294117647058,89.5,2836.687,24,50,84.7888888888889,1,1.102794117647059,1,2.6535,1,35.248748979591824,1.6666666666666667,2.4915294117647058,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-02 3:34:31 PM,2000,First touchscreen task performed with the mice,10,4,1,4,1.8404571428571432,87.5,1942.986,20,50,88.63333333333333,1,1.298,1,2.1512,1,29.3684798,1.3333333333333333,1.8404571428571432,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-06-03 3:52:44 PM,2000,First touchscreen task performed with the mice,7,8,4,2,2.1431707317073174,95.3,1892.103,14,50,99.81000000000002,1,1.4630975609756094,1,1.3865,1,17.678626382978724,1,2.1431707317073174,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-05-29 2:43:41 PM,1500,First touchscreen task performed with the mice,15,1,,8,1.5252666666666672,85.7,2156.777,30,50,90.24489795918363,1,1.2400333333333329,1,1.936,1,43.01568280000001,1.1428571428571428,1.5252666666666672,1.5
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-06-01 3:28:42 PM,1500,First touchscreen task performed with the mice,13,5,,8,1.569064516129032,83.8,1972.525,26,50,83.81914893617021,1,1.1763225806451612,1,1.4736666666666665,1,42.198144400000004,1.3333333333333333,1.569064516129032,1.5
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-06-04 3:34:21 PM,1000,First touchscreen task performed with the mice,23,7,2,7,1.995173913043478,85.2,1723.165,46,50,93.05102040816327,1,1.0524583333333335,1,1.9945,1,46.6007798,1.1666666666666667,1.995173913043478,1
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-06-05 4:19:20 PM,1000,First touchscreen task performed with the mice,26,3,,3,1.764,83.3,2056.386,52,50,81.1826086956522,1,1.1804999999999999,1,2.52325,1,52.53514359999999,1,1.764,1
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-05-25 3:21:06 PM,600,First touchscreen task performed with the mice,25,5,,12,2.148142857142857,56,2877.58,50,50,52.99333333333333,1,0.8629285714285715,1,2.5398181818181818,1,47.164886,1.3333333333333333,2.148142857142857,0.6000000000000005
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-05-26 1:39:25 PM,600,First touchscreen task performed with the mice,31,3,,6,1.7434615384615384,68.4,2952.036,62,50,64.3617021276596,1,1.0763846153846155,1,2.4065,1,61.26319220000002,1.2,1.7434615384615384,0.6000000000000005
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-05-19 2:16:42 PM,800,First touchscreen task performed with the mice,23,5,,4,1.704736842105263,70.4,2464.114,46,50,65.40217391304347,1,0.9806315789473683,1,3.0633749999999997,1,57.10178285714286,1.3333333333333333,1.704736842105263,0.7999999999999997
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-05-20 2:19:30 PM,800,First touchscreen task performed with the mice,24,4,,6,4.040142857142857,53.8,2341.549,48,50,51.935416666666676,1,1.2978571428571428,1,3.4552499999999995,1,56.377466999999996,1,4.040142857142857,0.7999999999999997
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-01 3:08:41 PM,2000,First touchscreen task performed with the mice,16,12,15,6,2.9418387096774192,91.2,2103.638,32,50,90.132,1,1.4464838709677414,1,3.0310000000000006,1,49.86801551020408,1,2.9418387096774192,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-04 3:24:17 PM,2000,First touchscreen task performed with the mice,15,8,1,7,1.7298000000000002,85.7,2483.859,30,50,87.75652173913042,1,1.418258064516129,1,1.971,1,45.222224800000006,1.75,1.7298000000000002,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-05 3:18:03 PM,2000,First touchscreen task performed with the mice,10,6,1,8,1.5700277777777782,90,1970.955,20,50,94.07916666666664,1,1.3057222222222222,1,2.077,1,30.6078662,1,1.5700277777777782,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-06 3:21:54 PM,2000,First touchscreen task performed with the mice,12,4,,10,2.075735294117646,89.5,2263.097,24,50,85.01199999999997,1,1.6024117647058826,1,0.43174999999999997,1,26.686872083333338,1.25,2.075735294117646,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-08 3:47:21 PM,2000,First touchscreen task performed with the mice,11,4,2,4,1.8155624999999995,82.1,2196.69,22,50,70.08125,1,1.7549687499999997,1,4.081714285714286,1,42.44160299999999,1,1.8155624999999995,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-11 1:46:27 PM,2000,First touchscreen task performed with the mice,8,6,,4,1.8174411764705882,81,2221.218,16,50,69.34,1,1.3315588235294116,1,3.3769999999999993,1,23.89692979166667,1,1.8174411764705882,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-12 2:32:03 PM,2000,First touchscreen task performed with the mice,13,5,1,5,1.5893333333333333,81.1,2463.122,26,50,66.54130434782611,1,1.6047333333333333,1,2.9254285714285717,1,28.32744520833333,1.6666666666666667,1.5893333333333333,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-13 2:44:42 PM,2000,First touchscreen task performed with the mice,16,7,1,4,2.3337999999999997,88.2,2764.134,32,50,90.3061224489796,1,1.3932333333333333,1,3.44375,1,43.639137599999984,1.3333333333333333,2.3337999999999997,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-14 3:10:15 PM,2000,First touchscreen task performed with the mice,8,12,5,2,2.2085238095238098,100,1890.934,16,50,100,1,1.5323809523809524,,,1,25.488787999999996,1,2.2085238095238098,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-15 2:40:53 PM,2000,First touchscreen task performed with the mice,6,5,1,3,1.3382162162162163,84.1,1838.951,12,50,68.82444444444447,1,1.2476216216216218,1,3.0592857142857146,1,21.737799166666665,1,1.3382162162162163,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-18 2:54:21 PM,2000,First touchscreen task performed with the mice,8,6,,7,1.4933055555555557,85.7,2008.528,16,50,79.56808510638298,1,1.3108648648648646,1,3.1991666666666667,1,16.28535596,1.1666666666666667,1.4933055555555557,2
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-12 3:57:33 PM,4000,First touchscreen task performed with the mice,18,7,,15,1.6444166666666664,75,2596.814,36,50,78.21521739130434,1,2.1573333333333333,1,3.186125,1,38.9828742,1.1538461538461537,1.6444166666666664,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-13 2:52:02 PM,4000,First touchscreen task performed with the mice,18,11,,7,1.6098125,69.6,2233.28,43.9,41,55.732142857142875,1,2.0424375,1,3.9912857142857137,1,61.060888048780484,1,1.6098125,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-16 3:03:19 PM,4000,First touchscreen task performed with the mice,17,6,18,5,8.564722222222223,54.5,2825.77,34,50,42.31875,1,2.458,1,3.0635333333333334,1,34.35060918367346,1,8.564722222222223,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-17 1:21:13 PM,4000,First touchscreen task performed with the mice,14,5,1,1,3.59285,80,3600,35.9,39,78.8184210526316,1,2.87785,1,3.1628,1,35.97513641025642,1,3.59285,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-18 3:12:57 PM,4000,First touchscreen task performed with the mice,23,3,2,4,1.7725263157894735,70.4,3092.773,46,50,66.25681818181816,1,2.0052,1,2.9227499999999993,1,43.46557000000001,1,1.7725263157894735,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-19 3:27:49 PM,4000,First touchscreen task performed with the mice,14,9,4,13,2.4854000000000003,83.3,3548.226,28,50,75.74583333333338,1,2.1170333333333335,1,2.642333333333333,1,35.845231224489794,1.625,2.4854000000000007,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-20 2:40:31 PM,4000,First touchscreen task performed with the mice,1,6,7,14,2.136529411764706,69.4,3436.331,2,50,63.61599999999999,1,2.7364117647058825,1,3.5700000000000003,1,3.374218114285714,1.2727272727272727,2.136529411764705,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-23 4:15:44 PM,4000,First touchscreen task performed with the mice,11,,6,9,2.1998,64.1,2548.342,22,50,68.37777777777775,1,2.49424,1,2.5799999999999996,1,30.29616244897958,1.125,2.1998,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-24 3:30:20 PM,4000,First touchscreen task performed with the mice,10,6,2,12,1.5131428571428571,70,2360.276,20,50,52.87727272727275,1,1.943793103448276,1,3.252166666666666,1,30.841240851063834,1.5714285714285714,1.513142857142857,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-27 3:12:49 PM,4000,First touchscreen task performed with the mice,18,4,,11,1.79048,78.1,2861.534,36,50,77.89782608695653,1,2.5704000000000002,1,2.974428571428571,1,49.63745540000001,1.2222222222222223,1.79048,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-28 2:34:10 PM,4000,First touchscreen task performed with the mice,7,8,1,7,2.063757575757576,76.7,2610.297,14,50,70.44347826086955,1,2.207212121212122,1,3.932900000000001,1,25.002633400000008,1,2.063757575757576,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-29 4:24:06 PM,4000,First touchscreen task performed with the mice,15,4,1,5,2.0394074074074076,77.1,2519.888,30,50,82.86400000000002,1,2.206185185185185,1,3.2068749999999997,1,26.42676428571428,1,2.0394074074074067,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-31 3:12:26 PM,4000,First touchscreen task performed with the mice,16,7,1,5,2.239869565217392,67.6,2142.113,32,50,66.7734693877551,1,2.3879130434782616,1,2.212545454545455,1,39.7684948,1,2.2398695652173912,4
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-04-02 3:00:40 PM,4000,First touchscreen task performed with the mice,16,11,,6,2.128681818181818,64.7,2635.281,32,50,59.28979591836733,1,1.7423636363636361,1,3.3846666666666665,1,45.2118148,1.5,2.128681818181818,4
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-12-16 3:49:20 PM,2000,First touchscreen task performed with the mice,11,6,1,13,1.2187575757575757,84.6,2595.385,22,50,90.75000000000001,1,1.1643636363636367,1,2.246833333333333,1,34.416235,1.3,1.2187575757575757,2
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-12-17 4:10:29 PM,2000,First touchscreen task performed with the mice,9,6,,10,1.1612352941176471,82.9,2237.04,18,50,78.99591836734696,1,1.5312352941176468,1,2.5462857142857147,1,18.679063960000004,1.4285714285714286,1.1612352941176471,2
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-12-22 3:10:58 PM,2000,First touchscreen task performed with the mice,13,3,,25,2.0533200000000003,67.6,3279.965,26,50,65.45777777777778,1,1.4994615384615384,1,2.8829999999999996,1,40.8730618367347,1.1904761904761905,2.0533200000000003,2
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-12-23 4:18:38 PM,2000,First touchscreen task performed with the mice,6,4,,17,1.0959729729729726,84.1,2268.46,12,50,79.50416666666666,1,1.2465135135135135,1,0.8207142857142856,1,14.734621204081632,1.2142857142857142,1.0959729729729726,2
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-12-29 4:43:32 PM,2000,First touchscreen task performed with the mice,6,3,,5,1.0977906976744185,97.7,1987.556,12,50,99.74565217391304,1,1.2164651162790694,1,1.316,1,28.65654720000001,1.25,1.0977906976744185,2
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-12-30 3:56:13 PM,2000,First touchscreen task performed with the mice,10,2,,3,1.015184210526316,95,1980.067,20,50,91.38936170212769,1,1.3433947368421049,1,4.223,1,21.348559775510207,1,1.015184210526316,2
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-12-25 4:28:17 PM,1500,First touchscreen task performed with the mice,6,4,2,9,1.0357560975609756,93.2,2087.658,12,50,94.40199999999999,1,1.043341463414634,1,0.96,1,12.872557209302325,1.2857142857142858,1.0357560975609756,1.5
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-12-28 4:47:55 PM,1500,First touchscreen task performed with the mice,4,5,,8,1.066974358974359,84.8,2307.308,8,50,85.64693877551022,1,1.1412,1,2.927,1,18.10045596,1.1428571428571428,1.066974358974359,1.5
DF7m8,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-12-31 4:00:44 PM,1000,First touchscreen task performed with the mice,21,1,1,3,1.0213478260869566,79.3,1777.062,42,50,89.1229166666667,1,1.0649130434782605,1,2.5324999999999998,1,42.59839180000001,1,1.0213478260869566,1
